Entrez_ID,Gene,mouse_scBAT_count,mouse_iBAT_counts,mouse_WAT_count,BAT1_int_Wu,BAT2_int_Wu,BAT3_int_Wu,beige1_int_Wu,beige2_int_Wu,beige3_int_Wu,Human_Genbank_Accession,Human_Gene,Human_scBAT_FPKM,Human_WAT_FPKM,MouseSCBATvsWAT_LR,MouseSCBATvsWAT_PV
56459,Sae1,713.3333,670,1739.3333,240.8825,234.6475,231.0925,319.0075,306.3125,291.2575,NM_001145714,SAE1,2.12,0.63,0,0.05538
110147,Ehmt2,2171.3333,2224.3333,4527,435.99,162.93,530.6,438.39,514.6,520.125,NM_006709,EHMT2,0.7,0.25,0,0.22666
71877,Efhc1,12.3333,11.6667,51.6667,95.49,154.15,176.27,111.61,160.12,150.43,NM_001172420,EFHC1,0.78,0.15,0,0.012948
50887,Hmgn5,977.6667,948.6667,895.6667,622.12,487.2,264.51,320.82,372.84,406.33,NM_030763,HMGN5,1.9,0.73,1,0.0059867
11819,Nr2f2,387.6667,341.6667,706.3333,175.6317,116.7267,343.0283,155.9317,106.4933,235.915,NM_001145155,NR2F2,1.15,0.44,0,0.63787
22384,Eif4h,5605.3333,5662,7263,2911.9133,3792.5967,4642.4133,4322.5983,3859.8733,3479.9233,NM_022170,EIF4H,4.8,0.95,1,0.21678
242939,Cpz,38,9.6667,167.6667,13.73,12.96,18.15,14.84,10.98,133.32,NM_001014447,CPZ,1.32,0.48,0,0.0044122
74203,Eif4enif1,906.3333,882,1870,902.18,434.4,784.88,1160.83,997.87,1125.84,NM_019843,EIF4ENIF1,1.17,0.22,0,0.33605
226153,Peo1,836,766.6667,559.6667,238.14,263.67,235.61,379.53,132.39,333.96,NM_001163814,C10orf2,1.34,0.56,1,3.09e-05
68046,2700062C07Rik,187,201.6667,302,271.46,241.7,260.38,222.12,230.93,196.37,NM_001201475,C18orf21,1.27,0.34,1,0.93255
71041,Pcgf6,68,50.3333,300.6667,138.7767,146.6267,162.8033,206.1233,83.42,169.1467,NM_032154,PCGF6,2.02,0.69,0,0.0091469
18597,Pdha1,32596.6667,31342.6667,10022.3333,3014.415,2627.785,2263.86,2264.485,2266.465,3150.865,NM_001173456,PDHA1,1.77,0.28,1,1.03e-11
16854,Lgals3,109.3333,87.3333,2261.3333,13562.99,7316.68,10488.07,7427.87,6968.32,8581.53,NM_001177388,LGALS3,1.27,0.18,0,2.62e-24
20363,Sepp1,19297.6667,18018.3333,30468,19083.3,15280.92,16990.04,17318.34,16327.96,18811.74,NM_001093726,SEPP1,1.15,0.2,1,0.90704
18854,Pml,428.3333,399,3390,129.6467,50.89,112.37,77.3767,77.7533,120.9133,NM_033244,PML,0.73,0.19,0,6.49e-07
207592,Tbc1d16,1163.3333,580.6667,868.6667,127.87,183.71,222.435,262.865,215.355,211.255,NM_001271844,TBC1D16,2.89,1.39,1,0.0001044
76486,Ly6k,2.6667,6.6667,55,19.19,21.81,19.985,20.12,18.17,17.04,NM_017527,LY6K,4.2,2.02,0,0.00046403
83701,Srrt,1059.3333,1049.3333,3047,434.23,364.3,340.39,866.35,558.09,535.78,NM_001128853,SRRT,2.25,1.1,0,0.020302
269639,Zfp512,354,362.3333,925.3333,221.95,303.42,291.82,323.05,255.22,284.29,NM_001271318,ZNF512,0.71,0.21,0,0.052515
66102,Cxcl16,95.3333,74.3333,1264,306.715,115.705,171.455,259.18,320.46,224.435,NM_001100812,CXCL16,0.75,0.16,0,1.34e-07
56529,Sec11a,962,955,1630,1386.82,1484.605,1387.9,1428.095,1657.225,1870.61,NM_001271918,SEC11A,8.53,2.6,0,0.93459
17350,Mlh1,285.3333,273.3333,634,56.84,37.19,50.85,46.85,19.46,34.88,NM_001167617,MLH1,2.62,1.28,0,0.23269
56738,Mocs1,1112.3333,989,1932.6667,64.755,73.115,50.08,52.39,84.15,58.22,NM_005943,MOCS1,1.32,0.27,0,0.68896
71532,Fam217b,309.6667,291.6667,182.3333,95.36,324.75,257.24,128.44,111.05,169.48,NM_001190826,FAM217B,0.61,0.16,1,0.00077325
211329,Ncoa7,631.3333,641.6667,1068,111.775,150.415,181.84,86.99,206.575,162.635,NM_001199620,NCOA7,2.1,1.04,1,0.98715
109754,Cyb5r3,4379.3333,3585,4365,2489.955,1610.9775,2744.2625,1793.2375,2690.485,1797.3225,NM_001171660,CYB5R3,5.29,1.24,1,0.040515
69656,Pir,244,262.3333,181,258,239.28,247.15,413.38,492.55,291.31,NM_003662,PIR,1.03,0.29,1,0.023115
12835,Col6a3,1660,1303.3333,7778.6667,5369.59,5689.59,7888.07,3967.56,4678.28,8726.75,NM_004369,COL6A3,29.33,13.4,0,0.0003421
100503572,Bbip1,547,565.6667,713.6667,355.9833,539.9267,253.9,338.6833,422.8933,459.5,NM_001243783,BBIP1,1.25,0.34,1,0.25762
54131,Irf3,758.6667,738.3333,1836.6667,194.385,176.7075,160.04,220.6825,222.23,224.3675,NM_001197128,IRF3,2.04,0.69,0,0.084553
321006,Vprbp,1016.3333,897.6667,1530.3333,426.85,298.245,464.235,354.195,261.275,460.26,NM_001171904,VPRBP,0.96,0.45,1,0.6026
67872,Nsmce4a,1083,1073,1617.3333,573.59,599.095,536.2,497.065,376.81,662.63,NM_001167865,NSMCE4A,1.18,0.42,1,0.55225
19356,Rad17,699.6667,707,780,699.93,775.58,488.91,734.9,475.47,713.28,NM_133342,RAD17,2.27,0.65,1,0.054723
18793,Plaur,34.3333,41.3333,377.6667,852.67,514.45,547.27,686.95,815.91,516.8,NM_001005377,PLAUR,1.9,0.6,0,1.19e-06
58184,Rqcd1,614.6667,632.6667,1111.6667,252.32,375.28,268.26,429.05,393.57,376.93,NM_001271634,RQCD1,1.04,0.31,0,0.77818
26940,Ecsit,1954.6667,1949.3333,770,270.29,218.19,236.31,173.92,174.91,256.42,NM_001243204,ECSIT,1.12,0.45,1,2.4e-10
17134,Mafg,422,455,488,590.84,458.57,938.48,964.665,678.56,678.95,NM_032711,MAFG,1.04,0.35,1,0.19832
13198,Ddit3,566.6667,653.6667,545.6667,3900.18,2216.405,3429.675,2576.085,2309.375,1662.83,NM_001195053,DDIT3,1.34,0.19,1,0.017137
58991,Ghrl,10.3333,15,25,20.37,28.46,8.7,24.06,38.12,24.82,NM_001134946,GHRL,0.89,0.16,0,0.3604
12566,Cdk2,562.6667,582.6667,1079.6667,140.995,158.11,139.705,135.87,121.545,148.26,NM_052827,CDK2,2.31,0.82,0,0.53528
235610,Atrip,278.6667,269.6667,482.3333,136.97,88.03,132.68,77.04,81.14,124.59,NM_001271022,ATRIP,0.79,0.28,0,0.90201
58217,Trem1,0.66667,1.3333,5.6667,28.31,25.27,19.01,18.92,23.205,16.09,NM_018643,TREM1,0.81,0.35,0,0.075755
76612,Lrrc27,352,330.6667,242,161.295,118.22,148.885,160.31,136.75,162.035,NM_001143758,LRRC27,0.62,0.3,1,0.0086943
407790,Ndufa4l2,157.3333,169.6667,143.6667,1088.36,614.89,1779.86,516.72,2197.49,809.2,NM_020142,NDUFA4L2,5.69,1.03,1,0.11829
224630,Bnip1,177.6667,198.6667,394.6667,236.59,169.37,241.69,225.57,223.17,154.36,NM_013979,BNIP1,1.29,0.61,0,0.33524
56397,Morf4l2,2216.6667,2070.6667,3008.3333,7613.7775,8426.0725,9689.5025,9015.6875,8542.0125,8491.3625,NM_012286,MORF4L2,7.35,2.89,1,0.36339
12491,Cd36,39074.3333,38502.6667,54573.6667,4971.9967,3851.01,3102.5533,2465.9533,1901.7767,2929.47,NM_001127444,CD36,9.43,3.65,1,0.64314
14680,Gnal,97,124.6667,904,34.47,29.9467,40.68,30.8967,39.0167,29.05,NM_001261443,GNAL,0.88,0.33,0,1.16e-09
17217,Mcm4,232.6667,215.3333,1228.6667,189.9,252.735,235.5,207.115,165.305,193.7,NM_005914,MCM4,1.6,0.53,0,5.49e-05
19303,Pxn,815.3333,753.3333,2331.3333,579.65,689.6267,782.3767,874.1533,541.0167,476.7067,NM_001080855,PXN,1.3,0.48,0,0.0076806
327655,Ppip5k1,3278,3221,2862.6667,141.17,159.775,155.635,108.54,122.48,121.825,NM_014659,PPIP5K1,1.21,0.44,1,0.025016
54151,Cyhr1,3031,3005.6667,2776,146.97,121.6217,144.415,164.6517,163.045,150.975,NM_032687,CYHR1,1.24,0.5,1,0.0038192
56376,Pdlim5,1934.3333,1723,2489.3333,147.4086,130.6286,126.3629,90.3143,68.7414,107.2843,NM_001256429,PDLIM5,7.85,2.72,1,0.23836
381823,Apold1,138.3333,205.6667,210,24.82,19.85,22.13,112.25,210.35,282.18,NM_030817,APOLD1,1,0.36,1,0.99155
100503572,Bbip1,547,565.6667,713.6667,355.9833,539.9267,253.9,338.6833,422.8933,459.5,NM_001195304,BBIP1,1.82,0.8,1,0.25762
56376,Pdlim5,1934.3333,1723,2489.3333,147.4086,130.6286,126.3629,90.3143,68.7414,107.2843,NM_001011516,PDLIM5,3.16,0.71,1,0.23836
232337,Zfp637,669.6667,590,526.3333,737.51,697.78,734.26,642.75,578.73,588.51,NM_001005368,ZNF32,1.31,0.38,1,0.003124
71807,Tars2,1054,1074,1163.6667,197.72,153.45,148.905,152.32,116.43,178.965,NM_001271896,TARS2,0.85,0.16,1,0.037316
20597,Smpd1,3061.3333,3234.3333,2006.3333,758.21,449.695,984.615,553.415,757.045,930.945,NM_001007593,SMPD1,3.44,1.11,1,0.0001134
93692,Glrx,200.6667,189.6667,408,3345.675,2301.315,1719.97,1995.495,1517.685,2175.215,NM_001243658,GLRX,5.83,1.7,0,0.54441
12034,Phb2,5654,5832.6667,3633,1887.4425,1487.3775,1583.135,1781.3375,1409.835,1456.58,NM_001267700,PHB2,2.98,1.06,1,1.57e-06
68112,Sdccag3,1600,1572.6667,2032.3333,125.8625,167.4125,167.8875,221.31,203.12,239.7475,NM_001039707,SDCCAG3,1.29,0.63,1,0.16723
233575,Pgap2,709.6667,656.3333,924.6667,313.1967,311.19,389.6233,259.8267,195.52,350.0433,NM_001256240,PGAP2,0.73,0.08,1,0.2441
15488,Hsd17b4,7759,7328.6667,6427,1266.465,1093.075,832.12,948.43,865.62,976.11,NM_001199291,HSD17B4,0.9,0.15,1,0.0079037
67863,Slc25a11,4264.6667,4356.3333,2623.3333,837.7,611.9,669.36,541.02,572.82,838.05,NM_001165417,SLC25A11,2.53,1.04,1,7.93e-07
192196,Luc7l2,2941.6667,3184.3333,5142,496.875,542.2037,605.2875,389.7637,407.0362,522.1313,NM_001270643,LUC7L2,0.99,0.28,0,0.83446
15369,Hmox2,1056,1010.6667,1141.3333,1128.13,1462.24,2053.05,771.03,1237.86,1019.6,NM_001127204,HMOX2,2.03,0.75,1,0.031886
27528,Nrep,794.6667,776,1757.6667,243,223.42,242.2,233.575,272.315,230.575,NM_001142483,NREP,1.72,0.64,0,0.21122
15160,Serpind1,16.3333,11.3333,10,1.58,4.33,3.75,6.36,2.88,2.88,NM_000185,SERPIND1,1.02,0.23,1,0.019321
26417,Mapk3,2210,2046,3020.3333,661.38,411.32,802.6,611.88,638.54,559.88,NM_001109891,MAPK3,2.05,0.99,1,0.42061
56431,Dstn,1951.6667,1660,2927.3333,2951.5,3013.43,3671.57,3967.89,2405.45,4036.52,NM_001011546,DSTN,5.34,1.02,1,0.76977
78929,Polr3h,161.3333,129.3333,432.6667,342.02,211.02,215.785,289.35,223.55,283.23,NM_001018050,POLR3H,1.7,0.23,0,0.063323
68612,Ube2c,30,32,208.6667,121.9,84.11,90.96,245.56,156.43,233.33,NM_181800,UBE2C,2.18,0.58,0,2.52e-05
19943,Rpl28,3545.3333,3404.6667,6275,13930.71,15698.78,17294.38,15068.89,15299.46,15639.78,NM_001136134,RPL28,0.62,0.27,0,0.81734
22770,Zhx1,2195.6667,1861.6667,3207,295.555,213.215,178.245,209.945,129.185,309.92,NM_007222,ZHX1,3.24,1.34,1,0.61746
18186,Nrp1,9413.3333,8310.6667,7135.3333,1166.0925,1042.1125,580.3575,820.7625,710.715,1481.4875,NM_001244972,NRP1,2.11,0.68,1,0.0027292
17475,Mpdz,1218,1060.6667,2511.6667,139.9275,98.05,117.9325,79.985,108.7,116.225,NM_003829,MPDZ,0.77,0.28,0,0.31217
22335,Vdac3,2513.3333,2611.3333,1988.3333,4309.66,4437.02,4420.34,4206.58,3218.82,3944.64,NM_001135694,VDAC3,3.94,0.68,1,0.00023609
68626,Elac2,1066,1008.6667,1143.3333,271.1267,183.4267,213.02,226.2567,222.05,199.8433,NM_173717,ELAC2,2.01,0.92,1,0.033577
269019,Stk32a,5.6667,6,6,22.34,13.45,20.64,13.45,13.67,12.85,NM_145001,STK32A,0.62,0.27,1,0.42146
11370,Acadvl,44419,45729.6667,8681.3333,2972.77,1395.36,1587.07,1594.92,2021.19,1880.08,NM_001270448,ACADVL,1.2,0.19,1,2.99e-15
14083,Ptk2,1024,882.3333,1322,221.53,304.5075,268.22,250.35,187.9575,209.5625,NM_001199649,PTK2,0.69,0.19,1,0.30688
286940,Flnb,1731.6667,1806.6667,2808,297.55,208.1867,243.7533,488.56,264.8,373.4667,NM_001164317,FLNB,0.95,0.4,1,0.95856
271981,Tbck,321.3333,275.3333,457,126.3,107.305,89.3,85.105,76.87,145.48,NM_001163435,TBCK,1.42,0.6,1,0.55109
20340,Glg1,1385.6667,1140.3333,2817.3333,940.7775,1215.3925,1528.0325,575.63,770.1825,866.92,NM_012201,GLG1,1.06,0.44,0,0.26409
97820,4833439L19Rik,4966.6667,5296,3051.6667,575.3467,598.64,571.36,603.2467,519.15,581.3933,NM_001079685,KIAA1191,2.49,1.13,1,1.4e-05
74335,Xrcc3,285,293.3333,285,57.4,62.83,37.975,47.85,60.03,51.89,NM_005432,XRCC3,0.79,0.22,1,0.04575
22668,Sf1,2336,2386.3333,5112,1828.702,1506.69,2277.736,2084.582,1230.818,1830.548,NM_201997,SF1,3.86,1.16,0,0.18838
66377,Ndufc1,3134,3254,1082.3333,3180.445,2818.745,1128.005,2404.94,2668.805,3658.54,NM_001184991,NDUFC1,6.9,3.42,1,7.66e-11
14683,Gnas,32556.3333,36311.6667,17350.3333,1938.494,2105.98,2514.872,2050.128,1565.662,2035.496,NM_001077488,GNAS,2.75,1.33,1,1.48e-07
66083,Setd6,205,200.3333,421.6667,200.8133,356.67,296.18,270.3333,208.6967,183.7967,NM_024860,SETD6,7.48,3.36,0,0.4104
14056,Ezh2,230.3333,250.3333,737.3333,165.32,189.65,169.01,248.31,151.77,176.42,NM_004456,EZH2,0.78,0.26,0,0.03541
68031,Rnf146,798.3333,766.6667,1194.3333,648.3767,537.4333,786.6767,650.21,577.0733,653.67,NM_030963,RNF146,1.48,0.67,1,0.61127
66826,Taz,1896.3333,1977.6667,1819.6667,306.98,315.61,291.495,237.425,263.795,274.64,NM_181312,TAZ,1.55,0.52,1,0.0047691
58223,Mmp19,737.3333,612,990.3333,296.395,79.785,155.31,181.475,99.06,285.72,NM_001272101,MMP19,1.38,0.31,1,0.61188
56758,Mbnl1,4771,4820.6667,11801.6667,2034.8033,802.49,1101.1167,710.56,505.4233,1220.5733,NM_207296,MBNL1,2.93,1.15,0,0.090631
13202,Ddt,2378.6667,2627.6667,1377.3333,4763.76,2858.31,3311.29,1254.28,3724.43,2837.82,NM_001084393,DDTL,1.62,0.78,1,1.72e-05
13548,Dyrk1a,1107.6667,1031.6667,2249.6667,222.2833,201.1433,246.1167,179.7467,112.82,149.2367,NM_101395,DYRK1A,0.73,0.36,0,0.39432
20501,Slc16a1,5657,5395.3333,1582.6667,3137.45,2921.13,3139.26,1379.83,1199.38,2531.935,NM_001166496,SLC16A1,0.81,0.27,1,7.93e-14
217370,BC017643,375,330,2210.3333,226.025,340.795,342.25,209.82,270.18,313.445,NM_001193655,C17orf62,1.07,0.49,0,2.82e-05
19302,Pex2,1571.6667,1664.6667,1277,457.025,344.955,263.75,428.58,261.425,505.405,NM_001079867,PEX2,1.53,0.58,1,0.00047272
20318,Sdf4,4831.3333,4504.3333,8761.6667,744.61,928.92,1077.9533,274.24,507.0033,727.5533,NM_016547,SDF4,0.93,0.41,0,0.56658
54633,Pqbp1,469.6667,379.3333,1289,451.555,589.515,593.185,527.415,795.73,526.745,NM_001032384,PQBP1,2.97,0.87,0,0.037435
18046,Nfyc,856,892,909.6667,802.92,428.95,322.04,527.1,465.45,677.6,NM_001142590,NFYC,0.67,0.24,1,0.028599
20280,Scp2,13056,12084.6667,12585.6667,4627.8325,3927.0525,2809.415,1984.4625,3036.225,5109.2325,NM_001193599,SCP2,1.68,0.22,1,0.041132
65973,Asph,1329,1151.3333,4726.3333,415.675,426.1433,422.3133,243.7717,252.06,380.7533,NM_001164753,ASPH,4.21,0.85,0,0.002695
171095,Il17rc,497.3333,508.3333,887.3333,314.73,238.33,249.745,232.215,229.04,276.205,NM_032732,IL17RC,0.85,0.41,0,0.62247
234138,Tti2,328,310.3333,498.6667,63.326,57.198,65.33,79.268,70.036,82.354,NM_025115,TTI2,1.23,0.42,1,0.694
76813,Armc6,153,152,236.3333,109.795,94.035,106.095,127.855,123.065,152.82,NM_001199196,ARMC6,0.78,0.35,1,0.81052
218772,Rarb,377.3333,421.6667,100.6667,22.71,30.21,41.56,25.63,29.29,37.31,NM_000965,RARB,1.31,0.34,1,8.65e-09
108011,Ap4e1,367.3333,383,951,169.805,161.865,245.995,251.605,142.85,235.35,NM_001252127,AP4E1,0.86,0.34,0,0.077446
11465,Actg1,2785,2205.3333,8129.6667,13783.22,13423.97,13473.29,13330.99,10180.69,13185.01,NM_001199954,ACTG1,3.09,1.03,0,0.013204
18226,Nup62,620.3333,614,1186,659.316,666.59,912.518,687.39,787.634,678.042,NM_153718,NUP62,1.1,0.35,0,0.63857
19347,Dennd5a,5402.6667,5612.6667,5184.6667,1833.11,1811.69,2592.39,2008.33,1623.37,1746.39,NM_001243254,DENND5A,2.17,1.08,1,0.010129
17131,Smad7,164,161.6667,928,1102.875,1174.51,819.16,1485.535,887.85,824.16,NM_001190823,SMAD7,0.62,0.19,0,0.00033431
18024,Nfe2l2,2040.3333,1879.6667,2728.3333,1335.56,1181.885,1276.735,1521.155,828.915,1136.645,NM_001145413,NFE2L2,2.74,1.27,1,0.34683
26611,Rcn2,509.3333,438.3333,1254.3333,635.815,1142.36,840.515,973.92,683.555,1075.25,NM_001271837,RCN2,1.4,0.56,0,0.053722
67959,Puf60,1600,1472.3333,2933,614.605,676.125,550.31,680.665,559.005,699.02,NM_014281,PUF60,1.4,0.61,0,0.64659
67096,Mmachc,1047.3333,1003,583.3333,243.07,205.18,142.77,126.91,90.6,182.02,NM_015506,MMACHC,3.91,1.89,1,1.39e-05
103844,Inca1,785.3333,768.6667,377,141.02,129.2,85.4,113.825,113.58,120.41,NM_001167985,INCA1,0.64,0.3,1,7.49e-05
21815,Tgif1,95,109,506,2395.11,2478.03,4130.92,3262.81,1989.24,1574.58,NM_173210,TGIF1,0.62,0.13,0,0.00050625
75089,Uhrf1bp1l,2121.3333,1528.3333,3206.6667,1001.1267,928.6233,1385.0733,920.9133,912.3667,944.9533,NM_001006947,UHRF1BP1L,1.04,0.45,1,0.78499
19192,Psme3,2275,2065.3333,2714.6667,309.5833,268.83,210.1833,272.9233,264.9533,327.4167,NM_001267045,PSME3,1.2,0.3,1,0.082157
17187,Max,1230.6667,1200.6667,2122,288.95,240.7,244.01,329.79,229.98,228.16,NM_145114,MAX,8.05,2.09,0,0.92273
16795,Large,433.6667,409.6667,588.6667,340,372.69,681.125,445.075,343.19,376.31,NM_004737,LARGE,0.7,0.23,1,0.51252
407800,Ecm2,481.3333,488.6667,833.3333,15.77,23.525,12.745,16.32,17.25,12.71,NM_001197296,ECM2,1.29,0.38,0,0.72869
66505,Zmynd11,2400,2439.6667,4019,538.015,385.0275,505.545,488.1275,396.1025,541.7,NM_001202466,ZMYND11,0.61,0.23,0,0.95148
16922,Phyh,14105.3333,14566,4436.6667,1134.73,1331.35,1611.45,570.17,878,1748.91,NM_001037537,PHYH,1.54,0.66,1,2.72e-10
12505,Cd44,149.6667,87.6667,2147,1303.7275,1337.815,1993.1025,1145.5025,747.9625,978.135,NM_001001390,CD44,1.63,0.43,0,1.38e-10
26441,Psma4,2396,2314.6667,2654.3333,2687.31,2795.59,2345.68,3964.46,3693.19,4580.87,NM_002789,PSMA4,0.83,0.29,1,0.045584
26939,Polr3e,550.6667,421.3333,1054,192.15,210.555,216.02,205.375,179.225,162.42,NM_018119,POLR3E,0.72,0.24,0,0.56242
57441,Gmnn,786.6667,922.6667,260.6667,371.55,342.56,318,349.92,461.41,362.94,NM_001251990,GMNN,1.57,0.51,1,3.64e-11
20624,Eftud2,814.6667,700.3333,2255.6667,456.3175,564.36,507.1925,529.18,573.43,580.05,NM_001258354,EFTUD2,0.82,0.25,0,0.016737
233871,Atxn2l,2060.3333,2228.6667,4119,960.78,1097.06,2230.26,1075.54,856.785,794.055,NM_017492,ATXN2L,0.78,0.3,0,0.4448
53413,Exoc7,1001.3333,913.3333,1367.3333,346.44,358.12,320.67,368.1,323.73,359.63,NM_001145299,EXOC7,0.66,0.2,1,0.36074
14199,Fhl1,3666.6667,2894.3333,3604.6667,1430.085,1531.39,1690.69,133.435,501.365,323.59,NM_001159702,FHL1,1.16,0.41,1,0.10089
17210,Mcl1,2783.3333,2717.3333,9347.3333,2156.055,2144.4483,2686.525,1950.7583,1393.6583,1510.8267,NM_021960,MCL1,1.66,0.41,0,0.0020428
16796,Lasp1,2807,2729.3333,6681.6667,1424.24,1124.8689,1863.3111,1442.8189,1209.0944,961.7833,NM_001271608,LASP1,2.97,0.98,0,0.054098
66588,Cmpk1,3381.3333,3127.6667,3168.3333,2238.725,2282.505,1614.975,1719.91,1682.865,2094.385,NM_001136140,CMPK1,1.21,0.32,1,0.0064705
223267,Ggact,276,260,374,163.62,68.33,62.82,88.96,54.36,98.22,NM_033110,GGACT,0.95,0.39,1,0.43973
71720,Osbpl3,57.6667,53.3333,458.3333,19.5933,18.92,19.3167,42.1433,29.1933,20.6967,NM_145320,OSBPL3,0.77,0.38,0,4.57e-05
66589,Ube2v1,622.3333,535.6667,835.6667,957.805,1656.85,1707.47,1276.765,1743.975,1492.105,NM_001257395,UBE2V1,3.32,0.78,1,0.31225
67731,Fbxo32,614.3333,475.6667,783,66.0133,56.1267,79.2967,60.3733,53.26,52.04,NM_001242463,FBXO32,0.75,0.32,1,0.22394
11910,Atf3,47.3333,58.3333,145.3333,6848.91,3173.46,3518.8,2078.6,2218.42,2029.56,NM_001206488,ATF3,1.06,0.48,0,0.040532
12578,Cdkn2a,0,0.33333,22,164.75,139.72,107.67,170.63,303.96,301.44,NM_058197,CDKN2A,0.69,0.2,0,4.81e-06
22003,Tpm1,4871,2674,2127.6667,509.6225,320.8625,400.84,609.8975,325.7275,853.8325,NM_001018005,TPM1,15.98,6.39,1,1.72e-07
72333,Palld,231.3333,213.6667,371.3333,639.76,763.56,693.43,612.3175,699.12,1010.025,NM_016081,PALLD,1.36,0.5,0,0.95722
22003,Tpm1,4871,2674,2127.6667,509.6225,320.8625,400.84,609.8975,325.7275,853.8325,NM_000366,TPM1,1.59,0.69,1,1.72e-07
16412,Itgb1,6402.3333,6021.3333,11190.6667,484.415,453.425,464.0433,307.83,133.9817,391.78,NM_033668,ITGB1,23.02,8.9,0,0.69675
14794,Spsb2,155.3333,130.6667,238,105.46,86.325,105.055,108.925,148.125,90.335,NM_001146316,SPSB2,1.95,0.72,1,0.81928
110052,Dek,787,744.6667,2771,700.875,675.77,606.88,744.17,399.2,762.38,NM_001134709,DEK,1.12,0.33,0,0.0027056
56397,Morf4l2,2216.6667,2070.6667,3008.3333,7613.7775,8426.0725,9689.5025,9015.6875,8542.0125,8491.3625,NM_001142422,MORF4L2,3.24,0.99,1,0.36339
107702,Rnh1,2154.6667,2081,3329.3333,1861.63,1679.04,1724.23,2188.43,1452.48,2025.75,NM_203384,RNH1,1.91,0.67,1,0.77822
59069,Tpm3,1582.6667,1483.6667,6842.6667,1185.356,1183.794,1351.36,1775.684,1230.242,1359.242,NM_001043351,TPM3,3.73,0.92,0,2.58e-05
14200,Fhl2,6.6667,8.6667,60,280.1,560,409.97,369.61,161.44,140.63,NM_201555,FHL2,1.87,0.59,0,4.08e-05
18214,Ddr2,970,622.6667,2964.6667,1750.445,1723.41,2350.855,1533.82,1593.865,2256.315,NM_001014796,DDR2,1.42,0.58,0,0.0048903
21416,Tcf7l2,279.3333,224.3333,688.3333,110.3575,171.405,165.065,125.4975,58.785,256.9525,NM_001198530,TCF7L2,1.05,0.32,0,0.10253
72881,Zdhhc4,719.3333,664.6667,903.6667,566.53,546.91,433.13,574.96,510.08,560.68,NM_018106,ZDHHC4,0.65,0.27,1,0.21443
74159,Acbd5,2661.6667,2579,2600.3333,676.555,649.605,577.985,586.095,534.19,850.43,NM_145698,ACBD5,0.99,0.44,1,0.022615
68215,Fam98b,482,436,837,1366.51,1173.89,1367.51,1732.85,1426.43,1716.62,NM_001042429,FAM98B,0.73,0.32,0,0.84962
11946,Atp5a1,59849,58580.6667,22998,4731.6133,3361.69,3806.7933,3653.7333,2149.3033,3736.8133,NM_001001935,ATP5A1,1.85,0.64,1,4.65e-11
52502,Carhsp1,6138.3333,5857,4791,1102.415,970.09,2012.45,743.825,1204.83,722.935,NM_001042476,CARHSP1,0.65,0.3,1,0.0053235
93790,Nipa2,571,516,769.6667,713.94,619.255,663.84,650.435,593.115,749.71,NM_001008860,NIPA2,1.58,0.73,1,0.32489
14199,Fhl1,3666.6667,2894.3333,3604.6667,1430.085,1531.39,1690.69,133.435,501.365,323.59,NM_001159703,FHL1,5.53,2.61,1,0.10089
574418,Serinc4,57.3333,74,84,28.5,29.825,37.485,50.03,43.06,43.67,NM_001258031,SERINC4,0.94,0.34,1,0.70708
68283,9530077C05Rik,7.6667,5,16.6667,16.6033,17.0933,27.7433,16.3167,26.99,26.36,NM_001199708,KIAA0895,0.64,0.27,0,0.56824
12369,Casp7,379.6667,369.3333,810.6667,61.82,106.39,87.435,117.385,61.77,120.98,NM_033340,CASP7,0.96,0.28,0,0.26604
71474,Ppp6r2,985.3333,1022,1136.3333,67.285,91.755,83.1625,55.275,79.43,66.0175,NM_001242899,PPP6R2,0.73,0.33,1,0.066401
76263,Gstk1,1240.6667,1223.6667,1169.3333,1095.11,823.18,495.61,584.4,1528.83,1370.36,NM_001143680,GSTK1,2.24,0.75,1,0.043329
56529,Sec11a,962,955,1630,1386.82,1484.605,1387.9,1428.095,1657.225,1870.61,NM_001271920,SEC11A,4.81,1.64,0,0.93459
66727,Hrasls5,48.6667,52.3333,25,18.13,21.32,18,3.63,38.74,21.31,NM_001146728,HRASLS5,0.79,0.3,1,0.016552
56615,Mgst1,10311.6667,9474.6667,11469,9282.34,6472.18,7003.635,7426.71,7732.26,8803.905,NM_001260512,MGST1,6.1,1.75,1,0.18607
19376,Rab34,2401,2403.3333,2058.6667,2432.64,2246.91,2187.84,1880.165,2266.56,2049.23,NM_001144942,RAB34,1.01,0.43,1,0.020997
67168,Lpar6,1408.3333,1447.6667,2028.3333,396.18,294.45,228.72,215,271.33,541.53,NM_001162497,LPAR6,0.75,0.25,1,0.52219
13805,Eng,1991.3333,1968.3333,3787.3333,39.2,43.09,74.99,42.665,47.94,40.52,NM_000118,ENG,0.91,0.22,0,0.42184
56403,Syncrip,1938.3333,1826.3333,4204.6667,548.614,329.736,349.744,510.03,290.482,665.968,NM_001253771,SYNCRIP,1.7,0.76,0,0.18884
93790,Nipa2,571,516,769.6667,713.94,619.255,663.84,650.435,593.115,749.71,NM_001184888,NIPA2,1.38,0.57,1,0.32489
12554,Cdh13,454,539,845.6667,25.2,38.805,26.89,32.5225,90.3125,26.7575,NM_001220491,CDH13,1.34,0.62,0,0.52978
