Entrez_ID,Gene,scBAT_counts,iBAT_counts,WAT_counts,BAT1_int_Wu,BAT2_int_Wu,BAT3_int_Wu,beige1_int_Wu,beige2_int_Wu,beige3_int_Wu
11886,Asah1,1112.3333,956,3092,1650.41,2081.34,2008.7,2998.79,1808.24,3061.78
11889,Asgr1,0,0,0,19.82,10.18,10.21,47.26,118.64,17.19
11890,Asgr2,8.6667,8.6667,38.3333,30.51,49.52,48.82,25.35,63.85,55.72
11891,Rab27a,96.6667,65,809.6667,10.7925,19.93,22.395,14.22,21.065,12.825
11898,Ass1,0,0,0.33333,415.52,320.43,627.84,659.71,381.04,515.765
11899,Astn1,7.6667,15,71,19.2,19.2,19.06,22.09,21.48,12.08
11905,Serpinc1,9,6,33,19.39,48.63,21.07,10.51,21.28,23.91
11906,Zfhx3,413.3333,448.6667,447.3333,187.78,188.7083,265.905,99.14,71.0717,88.4217
11907,Ate1,1226.3333,1205,1881.3333,218.76,185.316,186.91,166.68,133.634,174.088
11908,Atf1,737,732,1313.6667,1515.49,1553.43,1197.71,1641.95,1189.85,1367.19
11909,Atf2,2504.3333,2574.3333,1922,280.994,277.706,350.288,407.006,199.908,339.812
11910,Atf3,47.3333,58.3333,145.3333,6848.91,3173.46,3518.8,2078.6,2218.42,2029.56
11911,Atf4,2401,1956.3333,3066,3848.6967,4058.1133,5421.2933,5081.5633,3602.48,2992.03
11920,Atm,493.6667,457,2654.3333,113.975,120.975,123.37,90.15,108.71,136.135
11921,Atoh1,8,9.3333,3.3333,24.24,38.5,18.57,21.9,24.61,15.34
11922,Neurod6,0,0,0,14.64,3.94,6.93,6.67,6.07,2.08
11923,Neurod4,0,0.33333,5,6.7367,8.2967,4.3067,5.75,5.82,11.6167
11924,Neurog2,0,0,0,14.94,6.26,11.18,8.71,20.63,9.48
11925,Neurog3,0,0,0.66667,2.52,5.68,13.46,14.67,15.015,11.565
11927,Atox1,2048.3333,2028.3333,1669,2163.5275,1820.3775,1881.035,1385.3975,2234.9975,1317.775
11928,Atp1a1,2990.6667,2250.3333,5966.6667,381.7925,333.845,392.4775,447.7975,584.975,440.7075
11931,Atp1b1,794.6667,365,953,33.308,30.29,24.588,31.458,23.754,27.486
11932,Atp1b2,510.3333,343.6667,251,6.74,18.24,18.08,16.825,8.7,10.15
11933,Atp1b3,4120.3333,4110.3333,5640.3333,2801.81,2238.74,2420.39,1511.67,1218.8,2688.42
11936,Fxyd2,84,12.3333,166.6667,27.0825,38.25,25.425,22.345,25.295,21.7825
11937,Atp2a1,9990,2908,245.6667,35.96,24.88,61.3,44.88,41.98,25.04
11938,Atp2a2,6504,6209.3333,5318.3333,1114.9883,1147.3517,1223.0517,1273.7383,935.0283,1100.3883
11941,Atp2b2,11,17,30.3333,16.05,8.2,8.5767,13.6567,16.3033,33.2567
11944,Atp4a,0,0,1.6667,41.62,47.55,21.1,36.45,30.27,28.4
11945,Atp4b,63.6667,66.6667,10,11.96,28.79,34.28,4.5,13.55,30.88
11946,Atp5a1,59849,58580.6667,22998,4731.6133,3361.69,3806.7933,3653.7333,2149.3033,3736.8133
11947,Atp5b,73278,74007.6667,32951.6667,14555.42,9694.87,10105.57,8342.36,5881.68,11379.13
11949,Atp5c1,13187,12718.3333,7843,2586.49,2698.945,2403.09,1888.53,2780.245,3248.605
11950,Atp5f1,12746.3333,13122.6667,5854,5227.11,4746.3,2706.16,3977.775,3927.67,4930.605
11951,Atp5g1,419.6667,186.3333,923.3333,1253.595,1088.085,541.17,912.205,1244.2,1806.22
11957,Atp5j,3485,3488.6667,3002,6658.17,5772.1,3978.22,4664.63,5664.28,5946.89
11958,Atp5k,3730.6667,3794,1749.3333,5536.15,4842.47,2010.72,5649.3867,5104.6133,6113.7567
11964,Atp6v1a,3377.3333,3113.3333,3338.6667,1462.255,1470.245,1774.015,958.95,831.375,1198.215
11966,Atp6v1b2,3894.6667,3655.3333,4414.6667,519.3025,509.1725,482.5175,559.01,319.8825,489.5525
11972,Atp6v0d1,1650.6667,1437,2837.3333,2088.4,2617.69,1965.5,1454.25,1337.9,1807.4
11973,Atp6v1e1,3424,3261,3309.3333,1245.2,1540.715,1432.2275,1480.185,1559.0925,1263.04
11974,Atp6v0e,2468.3333,2501.3333,2411,5358.59,4554.96,3500.3,4411.06,6081.67,4434.04
11975,Atp6v0a1,1226,1096.6667,2254,109.08,96.5625,100.14,114.2625,74.48,115.1275
11977,Atp7a,344.3333,347.3333,906,535.71,418.715,545.45,621.755,514.845,779.295
11979,Atp7b,2,1.3333,6,44.25,35.6167,24.9367,31.9467,38.41,34.9433
11980,Atp8a1,1133.3333,1170.6667,2159.3333,15.3571,18.79,14.3629,15.1343,25.0343,24.7214
11981,Atp9a,2839,2379,4246,59.38,57.6167,86.6033,55.3367,111.0633,45.54
11982,Atp10a,106.6667,70,630,73.6425,27.8975,50.605,28.2,34.235,27.225
11983,Atpif1,283.6667,241.6667,782.3333,359.7167,554.5333,364.0567,839.82,863.8067,774.3567
11984,Atp6v0c,0,0,0.33333,7167.25,6376.3833,8406.2967,7807.85,6637.5733,7079.9567
11987,Slc7a1,165,109.6667,1048.6667,693.6333,581.1867,993.46,1039.0167,497.84,390.0267
11988,Slc7a2,171.3333,188.3333,139.3333,577.1125,188.635,155.8225,757.26,264.835,1184.51
11989,Slc7a3,17.3333,11.6667,16,77.85,81.68,218.92,42.17,13.27,35.27
11990,Atrn,1801.3333,1560.6667,2538,95.66,91.705,80.575,88.665,102.57,97.8
11991,Hnrnpd,1044.6667,1034.3333,2903,952.1833,1101.71,1195.0167,1884.3167,1096.1433,1184.1333
11992,Auh,2650,2857.6667,1474.6667,193.775,313.815,209.925,105.7067,118.8667,188.6167
11993,Aup1,2322,2317.3333,3015,833.56,432.73,806.11,762.08,895.95,854.95
11994,Pcdh15,2,0.66667,336.6667,10.9033,12.3467,10.75,5.83,10.9633,10.17
11997,Akr1b7,1,1.3333,1,48.46,33.54,40.76,37.47,50.54,21.74
11998,Avp,0,0,0,64.45,38.07,45.21,50.63,41.84,32.49
12000,Avpr2,2,1.6667,42,25.03,12.26,15.81,21.62,29.91,36.15
12005,Axin1,824.3333,782.6667,1920.3333,152.82,109.42,142.4,287.305,184.45,160.98
12006,Axin2,615.6667,489,600.3333,38.29,25.335,30.305,45.945,21.59,35.295
12007,Azgp1,29.3333,1,2.3333,40.95,24.15,18.07,26.17,41.04,19.36
12010,B2m,9443.3333,7518.6667,26442.6667,19517.915,13769.99,17568.97,17687.36,17022.455,18812.82
12012,Baat,7,8,2,5.145,7.53,12.445,11.515,11.89,8.695
12013,Bach1,879.6667,941.3333,1661.3333,845.9,779.925,1178.91,1617.655,593.33,667.935
12014,Bach2,65,59.6667,1895.3333,38.6867,45.9,57.2733,45.7167,34.8,37.0333
12015,Bad,681.3333,639.6667,620.6667,647.35,540.305,491.99,577.445,662.045,727.085
12017,Bag1,6225,5969.6667,4425.6667,3639.02,3181.65,4790.7,5115.07,3104.47,3608.89
12018,Bak1,783.6667,736,1118.3333,61.425,54.945,73.08,138.895,116.91,65.015
12020,Nkx3-2,0,0.33333,0.33333,25.79,10.73,9.45,5.52,15.05,27.07
12021,Bard1,8.6667,6.3333,103,7.85,2.12,12.3,5.55,14.69,6.93
12022,Barx1,0,0,0,32.4,12.54,26.01,23.16,38.07,16.46
12023,Barx2,55,3.3333,1,4.59,5.86,5.29,16.45,5.7,2.56
12028,Bax,352.3333,311.6667,1112.6667,368.79,202.41,207.79,587.51,403.27,392.85
12029,Bcl6b,371.3333,724.3333,372.6667,206.82,250.98,277.24,212.54,614.13,214.39
12032,Bcan,1.6667,0.33333,1.6667,6.565,21.83,11.425,12.66,10.375,17.63
12033,Bcap29,581.3333,589,934.6667,850.79,614.47,490.7,571.76,285.12,544.2
12034,Phb2,5654,5832.6667,3633,1887.4425,1487.3775,1583.135,1781.3375,1409.835,1456.58
12035,Bcat1,22.6667,24.3333,223,409.44,470.1067,548.81,416.47,339.67,233.5933
12036,Bcat2,3039,2980.3333,4959.6667,1227.61,917.55,876.77,387.93,792.88,1040.46
12038,Bche,1323,1152.3333,3479,18.06,26.0533,16.9967,20.1233,35.3567,21.1233
12039,Bckdha,13058.3333,13179,4932.3333,1178.08,609.62,581.51,662.94,990.35,1180.47
12040,Bckdhb,2563,2550.3333,1575.3333,2549.23,2023.17,1370.23,761.12,1031.78,2299.36
12041,Bckdk,3843.3333,3610.3333,2104,349.39,233.88,254.175,230.73,325.3,415.35
12042,Bcl10,449.3333,440.6667,1332.3333,703.315,835.1375,710.185,1183.97,876.0375,593.0125
12043,Bcl2,147.3333,110.6667,2508.6667,31.224,40.084,46.578,34.704,32.91,38.192
12044,Bcl2a1a,3.6667,3.3333,145,7.16,7.2033,7.7,22.2067,13.7033,9.1367
12048,Bcl2l1,1313.3333,1169,1275,183.0675,219.175,293.2325,281.3275,230.405,218.0525
12049,Bcl2l10,14.6667,1.3333,29,13.7,28.08,40.17,21.42,18.5,34.36
12050,Bcl2l2,1872,1868,2298.6667,224.33,190.6475,181.18,135.19,176.3075,167.9475
12051,Bcl3,403,444,624,315.82,353.43,350.75,320.03,432.29,351.22
12053,Bcl6,1056.6667,1293,1295.6667,789.12,648.205,1554.845,442.795,263.865,541.85
12054,Bcl7b,1142,1086.6667,1432.3333,470.83,479.61,435.84,578.97,510.46,353.2
12055,Bcl7c,167.3333,184.3333,315.6667,126.44,115.4675,128.335,170.41,149.0075,150.605
12057,Opn1sw,2.3333,1.6667,0.66667,18.465,15.645,21.41,26.47,14.77,20.585
12061,Bdkrb1,0,0.66667,7.3333,21.38,28.9,32.18,30.35,33.37,59.23
12062,Bdkrb2,3,4.3333,19,30.485,46.63,84.635,78.16,73.025,53.87
12064,Bdnf,3,3,13.3333,328.75,174.005,342.165,206.945,85.03,136.175
12068,Bet1,926.3333,906.3333,710.6667,453.115,673.215,419.02,448.84,709.99,503.57
12069,Bex2,1.6667,0.33333,2.3333,8.14,13.39,20.45,8.11,13.86,13.37
12070,Ngfrap1,54.6667,42.3333,306.6667,2001.58,2806.08,3078.18,4042.22,4173.41,2209.67
12075,Bfsp1,7,2.6667,29.3333,25.58,14.38,19.86,14.51,27.26,23.19
12091,Glb1,437.6667,350.6667,1224.6667,418.89,432.75,644.1,432.06,460.65,480.17
12095,Bglap3,435.3333,10,2,11.26,11.03,7.28,10.24,22.52,9.68
12111,Bgn,1369.6667,1226.6667,6834.3333,17023.4633,14794.4167,19844.31,14021.31,15057.66,17026.2533
12116,Bhmt,0.33333,0,0.66667,23.5,20.8,18.01,4.19,18.93,10.81
12121,Bicd1,5,11.6667,40.6667,6.5,13.048,8.25,11.8,11.162,11.23
12122,Bid,119.3333,99.6667,891.3333,273.31,269.7833,208.3633,335.8167,136.3833,126.8567
12123,Hrk,25.6667,18.3333,15,37.67,39.34,35.835,33.365,63.99,54.82
12124,Bik,42,42.6667,67.6667,14.0033,11.2267,13.2533,10.3667,10.8367,7.92
12125,Bcl2l11,162.6667,179,956,100.06,86.296,116.366,180.602,88.768,152.93
12140,Fabp7,4,3,5.6667,135.22,114.34,160.19,87.87,78.77,32.01
12142,Prdm1,33,36.3333,172.6667,5.63,42.31,25.27,14.15,16.4,18.56
12143,Blk,4.3333,7.6667,1871.3333,18.71,32.5,19.49,29.99,14.07,10.55
12144,Blm,46.3333,48.6667,242,36.01,42.99,65.66,56.61,48.3,36.59
12145,Cxcr5,15,17,1953.6667,10.25,7.41,9.32,9.34,19.9,17.53
12151,Bmi1,1018,970.3333,1595.6667,777.915,574.22,614.085,675.45,350.77,901.845
12153,Bmp1,551,389.6667,1235,189.9067,226.7133,347.7667,174.3133,162.7633,221.56
12154,Bmp10,0,0,0.33333,15.14,11.92,6.12,15.25,2.71,4.78
12155,Bmp15,0.66667,0.33333,1.3333,10.0833,14.84,12.9233,8.3,14.3267,4.7333
12156,Bmp2,32.6667,25.3333,132.6667,12.42,13.93,54.12,127.06,82.87,15.48
12159,Bmp4,46.3333,33.3333,152,51.08,63.73,43.42,19.3,25.79,34.76
12160,Bmp5,15.6667,57.3333,10.3333,8.8,6.7733,12.8233,13.1633,9.56,17.3133
12161,Bmp6,641,812,516.6667,61.87,71.46,77.85,71.99,141.76,86.93
12162,Bmp7,27.3333,10.3333,73.6667,30.7067,40.2133,23.0833,22.14,38.96,22.9633
12163,Bmp8a,0.66667,1,14.3333,112.86,126.92,114.29,96.31,174.31,162.58
12164,Bmp8b,1.3333,1.3333,0.66667,10.065,3.405,7.92,12.87,4.87,6.225
12165,Gdf2,0,0,0.33333,20.78,48.66,36.67,32.18,26.88,24.27
12166,Bmpr1a,1862.6667,1500,2612.3333,392.1433,419.175,353.7817,321.2833,247.5567,404.0767
12167,Bmpr1b,4.6667,3.3333,6,14.3067,12.0267,11.04,14.4467,10.1133,6.9133
12168,Bmpr2,884.3333,929.3333,1055.6667,490.7133,553.8933,478.8167,477.7633,283.04,655.95
12169,Bmx,29.3333,28.6667,73.6667,13.2,11.37,17.75,11.41,15.92,30.16
12173,Bnc1,0,0,2.3333,9.45,10.2,4.52,36.92,15.56,14.55
12175,Bnip2,2213.3333,2189.3333,3404.3333,547.7212,458.2688,520.6025,505.4625,322.3175,616.58
12176,Bnip3,8612.3333,8140,8878,14396,10863.17,13477.07,11763.92,7995.42,14437.8
12177,Bnip3l,3167.3333,2905.3333,4632.3333,2569.1067,2151.28,2286.7033,1768.0567,1421.5867,2497.4333
12180,Smyd1,215.3333,68.3333,74,21.5267,20.245,20.235,17.8833,31.6267,17.2
12181,Bop1,681.3333,587.6667,1259,210.005,152.575,154.1,159.89,229.705,210.95
12182,Bst1,19,10,772.6667,15.31,11.6,16.545,6.32,8.49,4.075
12183,Bpgm,712,701,708.3333,108.8633,142.5567,176.2967,143.1233,137.3933,90.42
12189,Brca1,16,19.3333,206.6667,44.86,32.5175,40.825,37.215,58.315,75.8625
12190,Brca2,56.3333,69.6667,270,65.36,94.09,88.43,86.93,75.53,90.1
12192,Zfp36l1,1282.6667,1283,5705.3333,2475.96,2339.115,4670.545,2457.205,2065.875,3506.95
12193,Zfp36l2,2782.3333,2296,4290,824.0733,1127.4267,1271.4567,935.8,404.9633,909.77
12209,Brs3,0,0,0,13.09,18.43,25.79,15.42,34.55,25.74
12211,Birc6,4587.6667,3925.3333,8464.6667,219.1,139.3383,180.045,234.8417,155.3367,227.1317
12212,Chic1,28.3333,32.6667,145.6667,66.3533,53.9533,62.3767,73.01,73.6933,104.86
12215,Bsg,8190.3333,7950.3333,6555.6667,14633.3,10386.9,15131.87,9623.54,13545.29,12663.25
12217,Bsn,31.6667,18.3333,123.6667,15.34,22.7967,15.3933,11.5867,13.1167,15.11
12223,Btc,212.3333,262.6667,203.3333,96.12,39.425,39.31,127.01,65.975,36.425
12224,Klf5,6,4,13.3333,40.6933,49.46,77.5,174.2233,58.2867,30.17
12226,Btg1,1633,1398.3333,8146,8557.98,6254.5233,8261.11,7646.2167,6573.3833,6644.8767
12227,Btg2,674.3333,729,3887,4779.925,1394.675,4238.7,2222.345,993.99,1706.53
12228,Btg3,0,0,0,3339.9,2791.58,3964.69,3229.36,3790.67,3949.46
12229,Btk,30.3333,20.6667,1505.6667,4.07,6.27,1.64,3.65,4.79,3.98
12231,Btn1a1,0,0.33333,0.33333,23.0767,24.7733,28.3467,24.2533,21.5533,23.42
12234,Btrc,486.6667,488,816.6667,49.868,46.836,46.668,40.806,54.38,52.434
12235,Bub1,3.6667,3.3333,120,21.555,43.905,17.275,53.17,24.725,29.89
12236,Bub1b,52,63.3333,466.6667,13.2367,17.6333,19.1933,35.82,20.49,21.3833
12237,Bub3,805.6667,778,1804,393.16,367.73,391.016,508.888,282.644,456.274
12238,Commd3,1658.6667,1580.3333,1483.6667,1942.43,1663.97,1976.375,1393.23,2432.74,2021.06
12257,Tspo,7568.6667,7295,6444.6667,4204.26,3100.32,1795.8333,2139.9033,3622.52,3790.2533
12258,Serping1,1426.6667,770.3333,6722.3333,2692.07,6024.2,4229.87,861.12,2754.57,2030.25
12259,C1qa,722.6667,374.3333,2970,3,4.56,20.8,5.12,33.66,18.71
12260,C1qb,672.3333,370,3052.3333,10.0767,12.9333,9.1867,10.9333,13.78,4.41
12261,C1qbp,1849,2039.3333,1468.6667,4433.395,4555.405,4973.155,4394.1,4506.165,3806.425
12262,C1qc,656,317,2893.3333,2.87,11.8,14.38,13.78,20.7,15.23
12263,C2,327,218,5817,387.4333,73.6367,160.6033,167.84,95.03,36.0167
12265,Ciita,78,69,4585.6667,34.66,28.52,34.71,35.81,24.78,25.995
12266,C3,23748.6667,15816,46150.3333,15643.99,13141.3,11159.09,11336.8,12301.06,18522.45
12267,C3ar1,100.3333,58.3333,312.6667,13.93,9.8667,13.9633,20.04,23.9033,13.59
12268,C4b,2360,857,31970.6667,4953.94,4726.58,5317.84,1925.82,4300.9,7025.47
12269,C4bp,0,0.33333,0,21.15,27.72,32.03,14.25,4.84,21.33
12270,C4bp-ps1,1.6667,3.6667,2.6667,21.94,22.91,11.2,12.25,13.35,10.47
12273,C5ar1,89,49,296.6667,6.075,15.51,15.56,5.775,21.2,20.255
12274,C6,14.6667,2.6667,188.6667,4.21,2.64,16.89,17.12,21.19,20.09
12279,C9,0.33333,0.66667,1,19.71,17.44,15.04,9.11,17.2,4.07
12282,Hyou1,2821,2577,2595.6667,235.5233,182.7267,235.7,142.11,225.2767,401.8767
12283,Cab39,5559,5403,4981.3333,1104.78,1296.78,1579.33,1304.685,601.225,1005.935
12286,Cacna1a,103.6667,250,136,58.745,42.0175,50.945,42.8375,38.5625,36.8425
12287,Cacna1b,1,2.6667,96,15.4125,16.1425,10.34,15.265,14.23,17.52
12288,Cacna1c,93.6667,98,158.6667,291.065,126.355,86.845,58.585,38.51,107.04
12289,Cacna1d,9.3333,8.6667,158.3333,33.315,29.015,32.11,23.46,28.73,20.025
12290,Cacna1e,1.3333,2,460.6667,12.55,36.24,13.905,17.65,32.04,14.46
12291,Cacna1g,24.6667,27,32.3333,214.97,262.75,409.47,305.33,261.98,338.03
12292,Cacna1s,407,133,56,4.94,11.46,5.18,1.35,4.61,17.61
12293,Cacna2d1,275.6667,172.3333,353.6667,44.186,48.884,50.286,67.394,29.85,43.318
12294,Cacna2d3,0.66667,2.6667,30.6667,49.09,54.15,72.78,21.62,30.95,42.4
12295,Cacnb1,113.6667,80,146.6667,23.2825,15.6825,15.115,19.7625,19.4375,15.4125
12296,Cacnb2,10.3333,11.6667,18.6667,6.655,9.38,4.94,9.755,11.76,2.47
12297,Cacnb3,56,38.6667,1415.3333,211.65,296.28,482.16,442.06,475.6,242.04
12298,Cacnb4,230.3333,206.3333,289.6667,84.36,108.2333,107.24,61.8067,113.8233,93.44
12299,Cacng1,54.3333,15.3333,2.3333,78.89,48.03,62.39,47.29,49.58,41.17
12300,Cacng2,0,0,0,7.3567,15.8333,12.15,11.81,21.3633,6.2233
12301,Cacybp,1514,1534.6667,1718,1932.62,2282.34,1578.56,3069.11,1585.71,2260.67
12304,Pdia4,1048.6667,903,3894.6667,712.575,622.99,857.57,747.985,328.9,1126.79
12305,Ddr1,561,355,1340.6667,200.35,251.9275,203.3662,290.19,289.7613,307.1313
12306,Anxa2,5286,5486.3333,9194,7591.7833,4713.8667,6165.2,5932.7367,5411.71,7457.8767
12307,Calb1,0,0,0.33333,10.9375,10.7725,13.5925,5.615,8.455,5.6475
12308,Calb2,0,0,0,7.24,12.32,5.7,31.08,1.38,7.35
12309,S100g,0,0.66667,0.33333,5.48,11.11,6.47,1.98,34.51,15.44
12310,Calca,11.6667,10.3333,19,69.455,67.795,59.685,19.715,75.83,54.325
12311,Calcr,0.66667,0.66667,1.3333,6.5,10.35,5.41,11.99,7.69,6.61
12313,Calm1,5424.6667,4914.6667,12057.3333,2931.7427,2561.8827,2592.8109,3695.0764,3068.8173,3089.3018
12316,Aspm,20,13.6667,208.3333,21.64,20.97,15.074,21.464,22.17,22.654
12317,Calr,5728,5142.3333,12170.3333,5402.2667,6258.1633,7031.98,5089.77,5746.35,5926.8433
12319,Car8,177,147.6667,80.6667,8.46,5.95,9.01,14.17,24.96,5.9
12321,Calu,5796,5900.3333,6603.3333,2260.75,3609.845,3936.785,2537.27,2961.925,2625.15
12322,Camk2a,218.6667,63.6667,143,38.2417,36.9133,37.4233,27.2683,48.8833,32.1217
12323,Camk2b,452.3333,479.3333,141.6667,42.47,38,20.22,58.47,21.81,22.72
12325,Camk2g,682.6667,696.3333,1295.3333,429.505,481.19,401.155,567.325,492.865,364.76
12326,Camk4,20.6667,21.6667,924,36.518,30.396,37.684,27.012,40.706,33.496
12328,Caml,323,318.6667,625,875.61,1067.04,1086.44,1334.03,969.85,997.21
12330,Canx,5712.3333,5089.6667,8894,2643.7833,2570.11,2824.41,2402.2467,1747.2967,2075.2067
12331,Cap1,2250.6667,2131,8685.3333,1231.62,1335.835,1266.375,994.835,1135.8,1033.425
12332,Capg,157.3333,114,2496,726.685,756.135,1175.37,935.195,1241.375,503.025
12333,Capn1,811.6667,720,2277.3333,193.875,177.065,224.835,364.375,571.54,678.17
12334,Capn2,3971,3442.3333,5520.3333,1402.18,2052.11,1730.67,1921.34,1455.01,2040.28
12335,Capn3,83,33,111.3333,17.485,5.64,11.03,14.63,18.64,13.26
12336,Capns1,7413.6667,6972,6932.3333,2466.49,2431.8,2814.27,1490.15,2968.05,2547.6
12337,Capn5,68,39.3333,381.6667,102.06,103.31,114.29,50.445,103.765,102.685
12338,Capn6,13.6667,6,8,32.695,46.68,22.395,26.66,24.99,23.595
12339,Capn7,1037.6667,971.3333,2062.3333,656.85,517.1,446.4833,473.69,390.43,500.7433
12340,Capza1,1313.3333,1332.3333,3158,2431.21,2528.415,2001.155,2868.675,1797.42,2709.09
12343,Capza2,3247,3026,5379,2699.27,2954.33,2807.81,2577.06,2104.875,2988.655
12344,Capza3,0,0,0.33333,16.3,10.94,4.61,15.06,17.14,8.22
12345,Capzb,3281.3333,2881.6667,6042.3333,956.4675,1348.755,1690.84,933.275,1068.785,965.1725
12346,Car1,39.6667,34.3333,37,31.88,36.51,31.33,33.76,37.94,21.77
12348,Car11,252.6667,237.3333,98,303.32,167.1,324.74,199.79,328.66,325.84
12349,Car2,436.3333,477.3333,169.3333,595.65,380.71,60.96,176.95,73.8,1854.63
12350,Car3,63870,53604.6667,105908.3333,679.0175,213.0075,67.4,696.8375,669.4175,7748.1625
12351,Car4,1318.6667,1358.6667,988.3333,24.925,50.32,165.355,28.975,337.235,78.545
12352,Car5a,0,0,0.33333,5.47,2.17,9.69,4.59,10.72,14.4
12353,Car6,15796,662.3333,33.3333,86.02,143.48,396.27,59.76,43.39,26.81
12354,Car7,110,133.3333,87,22.3,30.7933,20.0467,15.5767,30.5967,12.5633
12355,Nr1i3,2.3333,2.3333,3.6667,3.94,4.47,4.24,2.14,3.54,1
12359,Cat,15021.6667,13176,17785.6667,2822.255,4270.985,3089.95,3514.96,4479.675,4232.54
12361,Cask,784,699.6667,850,301.925,326.29,287.945,409.95,315.375,487.9875
12362,Casp1,45,31.6667,657,31.17,25.7,33.84,286.68,350.48,367.93
12363,Casp4,42.6667,35.3333,545.6667,702.67,554.74,917.43,388.47,350.85,315.08
12364,Casp12,132.6667,88.6667,904.6667,402.515,478.28,546.9,375.4,248.41,403.665
12365,Casp14,0,0,0,42.995,25.875,30.72,41.82,85.675,40.55
12366,Casp2,261.6667,270,1477.6667,228.87,397.83,305.4,383.39,215.26,319.65
12367,Casp3,335.3333,302,740,340.3167,213.08,195.6567,388.3267,309.9033,432.8067
12368,Casp6,495.3333,450,665.6667,253.155,339.065,257.705,258.17,251.58,365.07
12369,Casp7,379.6667,369.3333,810.6667,61.82,106.39,87.435,117.385,61.77,120.98
12370,Casp8,413.6667,388.3333,2524.6667,891.4,739.24,735.66,942.24,1065.72,1409.54
12371,Casp9,511,550,1091,79.1533,74.3667,80.9167,50.52,73.2633,73.4567
12372,Casq1,1587.3333,431.3333,47.6667,36.34,32.66,27.21,18.09,50.17,47.58
12373,Casq2,53.6667,51.6667,13.6667,13.44,27.83,24.74,16.9,26.75,38.48
12374,Casr,11.6667,5.3333,2,42.16,64.23,50.9,47.105,56.12,32.765
12380,Cast,2393.6667,2215.3333,5366.3333,905.6533,948.61,675.1733,470.2467,645.57,471.0267
12385,Ctnna1,4577.6667,4011,6418,1866.6325,1609.905,1814.7625,2809.8725,1458.33,1712.025
12386,Ctnna2,0,1,5.3333,39.68,30.15,35.68,15.28,37.1,32.13
12387,Ctnnb1,8375.3333,8425.6667,11997.3333,2706.62,2239.7133,2781.7233,2701.75,2139.5733,2790.2167
12388,Ctnnd1,2796.6667,2585,3803.6667,165.2267,174.29,203.3267,240.8267,206.25,188.2433
12389,Cav1,21937,20700.6667,30348.3333,11207.19,6796.16,6322.49,5226.56,5801.56,11581.2
12390,Cav2,6401.3333,5979.3333,10905.3333,1586.7,1408.07,776.09,1089.705,987.065,1835.185
12391,Cav3,21.3333,8,1.3333,12.44,9.4,12.68,8.13,8.27,11.42
12393,Runx2,10.3333,6.3333,357,147.8967,212.99,293.6067,201.3967,251.8433,324.9567
12394,Runx1,55.6667,33.6667,906.3333,79.4,80.41,102.4883,134.2933,102.44,135.7367
12395,Runx1t1,23.6667,18.6667,97,90.2267,97.58,48.82,179.7333,39.48,107.5033
12396,Cbfa2t2,578,566.3333,807.6667,136.4433,136.1,165.95,208.46,130.9633,168.95
12398,Cbfa2t3,524,503.3333,1161.6667,45.23,59.9325,42.8325,35.29,72.5075,47.7825
12399,Runx3,15.3333,15.3333,977.6667,10.275,18.455,22.815,8.145,19.29,17.355
12400,Cbfb,646.6667,539,2365,1512.21,1861.16,1517.98,1477.99,891.07,1359.95
12401,Serpina6,0,0,0,8.35,13.01,6.89,6.37,13.24,1.21
12402,Cbl,471,451.6667,1993,197.5567,165.5533,195.9333,176.7267,117.1633,223.79
12404,Cbln1,0,0.33333,3.3333,49.5233,40.17,44.35,29.68,37.49,33.5433
12405,Cbln2,0.33333,1,2,19.22,29.16,18.07,21.39,14.53,22.24
12406,Serpinh1,6150.6667,5874.6667,8528,2205.635,4135.165,4034.975,5968.205,5267.655,4165.45
12408,Cbr1,2259,2234,1598,1951.23,2198.78,1641.23,1326.19,3187.71,1560.13
12409,Cbr2,355.6667,142.3333,880.3333,276.22,557.81,118.02,78.37,299.82,2078.52
12411,Cbs,11.6667,9,134,14.465,19.82,15.995,12.38,23.79,45.19
12412,Cbx1,544,496.6667,923,348.962,338.022,313.198,588.826,274.068,375.276
12416,Cbx2,116.3333,105,220.6667,93.395,171.385,151.175,264.64,179.35,109.1
12417,Cbx3,586,587.3333,1089.3333,1364.148,1296.66,1436.114,1717.532,1407.646,1897.824
12418,Cbx4,1625.6667,1303.3333,1503.6667,536.145,717.095,838.755,688.35,611.85,461.23
12419,Cbx5,2371.3333,2240.6667,3714.3333,182.4675,137.15,134.975,150.11,122.6775,181.6825
12421,Rb1cc1,1872.6667,1827,2485.6667,139.61,199.2333,190.33,211.4767,90.78,228.78
12424,Cck,3.3333,1,1.6667,56.91,1015.33,56.72,342.62,2181.98,941.69
12425,Cckar,0,0,1,16.64,18.98,3.06,6.82,6.16,4.99
12426,Cckbr,0,0,0.33333,4.725,3.245,7.475,5.39,12.34,12.755
12427,Ccna1,0.33333,0,0,13.44,9,15.96,18.01,7.18,20.97
12428,Ccna2,13,9,305,74.345,83.325,43.13,144.755,63.375,106.63
12442,Ccnb2,13.3333,12.3333,185.3333,77.01,47.1,54.51,86.22,55.64,63.56
12443,Ccnd1,243.6667,179,1892.6667,1445.08,359.73,1001.7967,1593.99,1415.1567,811.0033
12444,Ccnd2,899.6667,775.6667,8980.6667,3213.3629,3129.0343,6039.5314,2290.4357,2026.8229,2279.4257
