ID,Gene Symbol,ENTREZ_GENE_ID
1448487_at,Lrrfip1,16978
1448488_at,Mrps5,77721
1448489_at,Pafah2,100163
1448490_at,Adck4,76889
1448491_at,Ech1,51798
1448492_a_at,Psmd12,66997
1448493_at,Paip2,67869
1448494_at,Gas1,14451
1448495_at,Tsta3,22122
1448496_a_at,Ing1,26356
1448497_at,Ercc3,13872
1448498_at,Rps6ka4,56613
1448499_a_at,Ephx2,13850
1448500_a_at,Lime1 /// Zgpat,72699 /// 229007
1448501_at,Tspan6,56496
1448502_at,Slc16a7,20503
1448503_at,Mcl1,17210
1448504_a_at,Cbx3 /// Gm5792 /// Gm6901 /// Gm6917,12417 /// 544944 /// 628648 /// 628794
1448505_at,C1d,57316
1448506_at,Serpina6,12401
1448507_at,Efhd1,98363
1448508_at,Traf3ip2,103213
1448509_at,Fam107b,66540
1448510_at,Efna1,13636
1448511_at,Ptprcap,19265
1448512_at,Hils1,54388
1448513_a_at,Npc2,67963
1448514_at,Cox5b,12859
1448515_at,Tsn,22099
1448516_at,Tsn,22099
1448517_at,Timm22,56322
1448518_at,Timm22,56322
1448519_at,Tead2,21677
1448520_at,Dclre1b,140917
1448521_at,Brd7,26992
1448522_at,Sars2,71984
1448523_at,Nphp1,53885
1448524_s_at,Ssr4,20832
1448525_a_at,Bnip3l /// Gm10480,12177 /// 100043324
1448526_at,Kpnb1,16211
1448527_at,Pdcd10,56426
1448528_at,Pdcd10,56426
1448529_at,Thbd,21824
1448530_at,Gmpr,66355
1448531_at,Lmnb2,16907
1448532_at,Prl8a9,67310
1448533_at,Tbcb,66411
1448534_at,Sirpa,19261
1448535_at,Elp4,77766
1448536_at,Lsm3,67678
1448537_at,Ttc1,66827
1448538_a_at,Rsrp1,27981
1448539_a_at,Acy3,71670
1448540_a_at,0610012G03Rik,106264
1448541_at,Klc1,16593
1448542_at,Bccip,66165
1448543_at,Slmo2,66390
1448544_at,Crat,12908
1448545_at,Sdc2,15529
1448546_at,Rassf3,192678
1448547_at,Rassf3,192678
1448548_at,Gm2808 /// Tulp4,68842 /// 100040500
1448549_a_at,Dpagt1,13478
1448550_at,Lbp,16803
1448551_a_at,Trim2,80890
1448552_s_at,Tmem206,66950
1448553_at,Myh7,140781
1448554_s_at,Myh6 /// Myh7,17888 /// 140781
1448555_at,Rpap3,71919
1448556_at,Prlr,19116
1448557_at,Fam13c,71721
1448558_a_at,Pla2g4a,18783
1448559_at,Flot1,14251
1448560_at,Bid,12122
1448561_at,Ncf2,17970
1448562_at,Upp1,22271
1448563_at,1700071K01Rik /// Phb,18673 /// 237880
1448564_at,Cib1,23991
1448565_at,Ppp1r11,76497
1448566_at,Slc40a1,53945
1448567_at,Tmem115,56395
1448568_a_at,Slc20a1,20515
1448569_at,Mlec,109154
1448570_at,Gmfb,63985
1448571_a_at,Gmfb,63985
1448572_at,Prl4a1,19110
1448573_a_at,Ceacam10,26366
1448574_at,Nme6,54369
1448575_at,Il7r,16197
1448576_at,Il7r,16197
1448577_x_at,Syngr2,20973
1448578_at,Pafah1b1,18472
1448579_at,Glg1,20340
1448580_at,Glg1,20340
1448581_at,Zfp346,26919
1448582_at,Ctnnbl1,66642
1448583_at,Usb1,101985
1448584_at,Rsrc1,66880
1448585_at,Gtf2h4,14885
1448586_at,Hspa14,50497
1448587_at,Tbc1d10a,103724
1448588_at,Cd320,54219
1448589_at,Ndufb5,66046
1448590_at,Col6a1,12833
1448591_at,Ctss,13040
1448592_at,Crtap,56693
1448593_at,Wisp1,22402
1448594_at,Wisp1,22402
1448595_a_at,Bex1,19716
1448596_at,Slc6a8,102857
1448597_at,Cstf1,67337
1448598_at,Mmp17,23948
1448599_s_at,Miip,28010
1448600_s_at,Vav3,57257
1448601_s_at,Msx1,17701
1448602_at,Pygm,19309
1448603_at,Srpk2,20817
1448604_at,Uck2,80914
1448605_at,Rhoc,11853
1448606_at,Lpar1,14745
1448607_at,Nampt,59027
1448608_at,Prl8a2,13529
1448609_at,Tst,22117
1448610_a_at,Sod2,20656
1448611_at,Wwc2,52357
1448612_at,Sfn,55948
1448613_at,Ecm1,13601
1448614_at,Nt5c2,76952
1448615_at,Ccs,12460
1448616_at,Dvl2,13543
1448617_at,Cd53,12508
1448618_at,Mvp,78388
1448619_at,Dhcr7,13360
1448620_at,Fcgr3,14131
1448621_a_at,Smpd1,20597
1448622_at,Lsm4,50783
1448623_at,Tmem123,71929
1448624_at,Cd2bp2,70233
1448625_at,Golga2,99412
1448626_at,Cdk5rap1,66971
1448627_s_at,Pbk,52033
1448628_at,Scg3,20255
1448629_at,Hps4,192232
1448630_a_at,Sdhc,66052
1448631_a_at,Hipk2,15258
1448632_at,Psmb10,19171
1448633_at,Prpf31,68988
1448634_at,Ralbp1,19765
1448635_at,Smc2,14211
1448636_at,Myoz1,59011
1448637_at,Med25,75613
1448638_at,Mtbp,105837
1448639_a_at,Spata5,57815
1448640_at,Slc14a1,108052
1448641_at,Mbtd1,103537
1448642_at,Pcbp1,23983
1448643_at,Ssna1,68475
1448644_at,Pef1,67898
1448645_at,Msl3,17692
1448646_at,Wdr12,57750
1448647_at,Man2a1,17158
1448648_at,Fam114a1,68303
1448649_at,Enpep,13809
1448650_a_at,Pole,18973
1448651_at,Nudt5,53893
1448652_at,Ift88,21821
1448653_at,Eed,13626
1448654_at,Mtch2,56428
1448655_at,Lrp1,16971
1448656_at,Cacnb3,12297
1448657_a_at,Dnajb2,56812
1448658_at,Sart1,20227
1448659_at,Casp7,12369
1448660_at,Arhgdig,14570
1448661_at,Plcb3,18797
1448662_at,Fzd6,14368
1448663_s_at,Mvd,192156
1448664_a_at,Speg,11790
1448665_at,Dmd,13405
1448666_s_at,Tob2,57259
1448667_x_at,Tob2,57259
1448668_a_at,Irak1,16179
1448669_at,Dkk3,50781
1448670_at,Ube2e3,22193
1448671_at,Ube2e3,22193
1448672_a_at,Arfgap2,77038
1448673_at,Pvrl3,58998
1448674_at,Rnf25,57751
1448675_at,Ankzf1,52231
1448676_at,Camk2b,12323
1448677_at,Emc8,18117
1448678_at,Fam118a,73225
1448679_at,Hyal2,15587
1448680_at,Serpina1c,20702
1448681_at,Il15ra,16169
1448682_at,Dynll1,56455
1448683_at,Cyp2d26,76279
1448684_at,Ppp1r2,66849
1448685_at,Uqcc2,67267
1448686_at,Il16,16170
1448687_at,Fam132a,67389
1448688_at,Podxl,27205
1448689_at,Rras2,66922
1448690_at,Kcnk1,16525
1448691_at,Ubqln4,94232
1448692_at,Ubqln4,94232
1448693_at,Gltpd1,79554
1448694_at,Jun,16476
1448695_at,Prkci,18759
1448696_at,Heph,15203
1448697_s_at,Dnaaf2 /// Rpl36a /// Rpl36al,19982 /// 66483 /// 109065
1448698_at,Ccnd1,12443
1448699_at,Mrpl54,66047
1448700_at,G0s2,14373
1448701_a_at,Krit1,79264
1448702_at,Ier3ip1,66191
1448703_at,Lsm8,76522
1448704_s_at,Vimp,109815
1448705_at,Zbtb22,81630
1448706_at,Tdp2,56196
1448707_at,Taf13,99730
1448708_at,Med1,19014
1448709_at,Arid1a,93760
1448710_at,Cxcr4,12767
1448711_at,Mcm3ap,54387
1448712_at,Chm,12662
1448713_at,Stat4,20849
1448714_at,Rngtt,24018
1448715_x_at,BC094435 /// Ccrn4l /// Cog6 /// Sgip1,12457 /// 67542 /// 73094 /// 639390
1448716_at,Hba-x,15126
1448717_at,Gcdh,270076
1448718_at,Lamtor1,66508
1448719_at,Tada3,101206
1448720_at,Lrrc40,67144
1448721_at,D1Ertd622e,52392
1448722_s_at,Ppcs,106564
1448723_at,Rdh7,54150
1448724_at,Cish,12700
1448725_at,Parg,26430
1448726_at,Snapc2,102209
1448727_at,Tle6,114606
1448728_a_at,Nfkbiz,80859
1448729_a_at,4-Sep,18952
1448730_at,Cpa3,12873
1448731_at,Il10ra,16154
1448732_at,Ctsb,13030
1448733_at,Bmi1,12151
1448734_at,Cp,12870
1448735_at,Cp,12870
1448736_a_at,Hprt,15452
1448737_at,Tspan7,21912
1448738_at,Calb1,12307
1448739_x_at,Rps18,20084
1448740_at,Rangrf,57785
1448741_at,Slc3a1,20532
1448742_at,Snai1,20613
1448743_at,Ssx2ip,99167
1448744_at,Galns,50917
1448745_s_at,Lor,16939
1448746_at,Nbn,27354
1448747_at,Fbxo32,67731
1448748_at,Plek,56193
1448749_at,Plek,56193
1448750_at,Hand1,15110
1448751_at,Ap3m2,64933
1448752_at,Car2,12349
1448753_at,Srp9,27058
1448754_at,Rbp1,19659
1448755_at,Col15a1,12819
1448756_at,S100a9,20202
1448757_at,Pml,18854
1448758_at,Nrbf2,641340
1448759_at,Il2rb,16185
1448760_at,Zfp68,24135
1448761_a_at,Copg2,54160
1448762_at,Rad17,19356
1448763_at,Atad1,67979
1448764_a_at,Fabp1,14080
1448765_at,Fyn,14360
1448766_at,Gjb1,14618
1448767_s_at,Gjb1,14618
1448768_at,Mog,17441
1448769_at,Slc35b1,110172
1448770_a_at,Atpif1,11983
1448771_a_at,Fth1,14319
1448772_at,Ube2a,22209
1448773_at,Gm5093 /// Rpl11,67025 /// 328825
1448774_at,Stoml2,66592
1448775_at,Gm16340 /// Ifi203 /// LOC100862473,15950 /// 100504287 /// 100862473
1448776_at,Gadd45gip1,102060
1448777_at,Mcm2,17216
1448778_at,Srsf4,57317
1448779_at,Ciz1,68379
1448780_at,Slc12a2,20496
1448781_at,Nab1,17936
1448782_at,Txndc11,106200
1448783_at,Slc7a9,30962
1448784_at,Taf10,24075
1448785_at,Runx1t1,12395
1448786_at,Plbd1,66857
1448787_at,Gm20604 /// Moap1,64113 /// 100859931
1448788_at,Cd200,17470
1448789_at,Aldh1a3,56847
1448790_at,Sema6b,20359
1448791_at,Snx5,69178
1448792_a_at,Cyp2f2,13107
1448793_a_at,Sdc4,20971
1448794_s_at,Dnajc2,22791
1448795_a_at,Tbrg4,21379
1448796_s_at,Tbrg4,21379
1448797_at,Elk3,13713
1448798_at,Eps8l3,99662
1448799_s_at,Mrps12,24030
1448800_at,Rtn4ip1,170728
1448801_a_at,Timm44,21856
1448802_at,Nufip1,27275
1448803_at,Golga4,54214
1448804_at,Cyp11a1,13070
1448805_at,Usf1,22278
1448806_at,Mmp24,17391
1448807_at,Hrh3,99296
1448808_a_at,Nme2,18103
1448809_at,Cse1l,110750
1448810_at,Gne,50798
1448811_at,Mrpl2,27398
1448812_at,Hpcal1,53602
1448813_at,Aadac,67758
1448814_at,Gab1,14388
1448815_at,Ogg1,18294
1448816_at,Ptgis,19223
1448817_at,Otub1,107260
1448818_at,Wnt5a,22418
1448819_at,Eif2s2,67204
1448820_a_at,Eif2s2,67204
1448821_at,Tyr,22173
1448822_at,Psmb6,19175
1448823_at,Cxcl12,20315
1448824_at,Ube2j1,56228
1448825_at,Pdk2,18604
1448826_at,Myh6,17888
1448827_s_at,Myh6 /// Myh7,17888 /// 140781
1448828_at,Smc6,67241
1448829_at,Smc6,67241
1448830_at,Dusp1,19252
1448831_at,Angpt2,11601
1448832_a_at,Cplx1,12889
1448833_at,Foxm1,14235
1448834_at,Foxm1,14235
1448835_at,E2f6,50496
1448836_s_at,Gpn2,100210
1448837_at,Vil1,22349
1448838_at,Topors,106021
1448839_at,Kank3,80880
1448840_at,Tmub1,64295
1448841_at,Pfpl,56093
1448842_at,Cdo1,12583
1448843_at,Ssr1,107513
1448844_at,Cyb5b,66427
1448845_at,Rpp25,102614
1448846_a_at,Gm10913 /// Gm11449 /// Gm12508 /// Gm13213 /// Gm8210 /// LOC100503055 /// LOC102642233 /// Rpl29,19944 /// 383770 /// 545683 /// 666642 /// 670211 /// 100503055 /// 100503125 /// 102642233
1448847_at,Serinc3,26943
1448848_at,Tor1b,30934
1448849_at,Mrpl40,18100
1448850_a_at,Dnajc5,13002
1448851_a_at,Dnajc5,13002
1448852_at,Rgn,19733
1448853_at,Synj2bp,24071
1448854_s_at,Mug-ps1 /// Mug1 /// Mug2,17835 /// 17836 /// 17837
1448855_at,Rassf1,56289
1448856_a_at,Msra,110265
1448857_a_at,Zdhhc12,66220
1448858_at,Ulk2,29869
1448859_at,Cxcl13,55985
1448860_at,Rem2,140743
1448861_at,Traf5,22033
1448862_at,Icam2,15896
1448863_a_at,Tnfaip1,21927
1448864_at,Snrk,20623
1448865_at,Hsd17b7,15490
1448866_at,Senp3,80886
1448867_at,Tmem9b,56786
1448868_at,Scand1,19018
1448869_a_at,Mrps16,66242
1448870_at,Ltbp1,268977
1448871_at,Mapk13,26415
1448872_at,Reg3g,19695
1448873_at,Ocln,18260
1448874_a_at,Sh2b1,20399
1448875_at,Zhx1,22770
1448876_at,Evc,59056
1448877_at,Dlx2,13392
1448878_at,Mxd3,17121
1448879_at,Gm10015 /// Gm10145 /// Gm10705 /// Gm5858 /// Ube2l3,22195 /// 545578 /// 100040961 /// 100042355 /// 100502680
1448880_at,Gm10015 /// Gm10145 /// Gm10705 /// Gm5858 /// Ube2l3,22195 /// 545578 /// 100040961 /// 100042355 /// 100502680
1448881_at,Hp,15439
1448882_at,Emc6,66048
1448883_at,Lgmn,19141
1448884_at,Gtf2e2,68153
1448885_at,Rap2b,74012
1448886_at,Gata3,14462
1448887_x_at,Timm10b,14356
1448888_at,Ppp1r7,66385
1448889_at,Slc38a4,69354
1448890_at,Klf2,16598
1448891_at,Fcrls,80891
1448892_at,Dock7,67299
1448893_at,Ncor2,20602
1448894_at,Akr1b8,14187
1448895_a_at,Ctnna2,12386
1448896_at,Pigf,18701
1448897_at,Mkrn2,67027
1448898_at,Ccl9,20308
1448899_s_at,Rad51ap1,19362
1448900_at,Tango2,27883
1448901_at,Cpxm1,56264
1448902_at,Ttc23,67009
1448903_at,15-Sep,93684
1448904_at,Fam3c,27999
1448905_at,Mrps34 /// Nme3,79044 /// 79059
1448906_at,Cdh16,12556
1448907_at,Thop1,50492
1448908_at,Ppap2b,67916
1448909_a_at,Mrpl39,27393
1448910_at,Pecr,111175
1448911_at,Atp4b,11945
1448912_at,C1qtnf1,56745
1448913_at,Smarcd1,83797
1448914_a_at,Csf1,12977
1448915_at,Zfp524,66056
1448916_at,Mafg,17134
1448917_at,Med30,69790
1448918_at,Slco3a1,108116
1448919_at,Cd302,66205
1448920_at,Zkscan6,52712
1448921_a_at,Mrps9,69527
1448922_at,Dusp19,68082
1448923_at,Prkra,23992
1448924_at,Tmem186,66690
1448925_at,Twist2,13345
1448926_at,Hoxa5,15402
1448927_at,Kcnn2,140492
1448928_at,Hdac6,15185
1448929_at,F13a1,74145
1448930_at,3010026O09Rik,68067
1448931_at,F2rl1,14063
1448932_at,Krt16,16666
1448933_at,Pcdhb17,93888
1448934_at,Ndufa10,67273
1448935_at,Cdyl,12593
1448936_at,Stx12,100226
1448937_at,Slc35b3,108652
1448938_at,Rpa3,68240
1448939_at,Usp25,30940
1448940_at,Trim21,20821
1448941_at,B4galt2,53418
1448942_at,Gng11,66066
1448943_at,Nrp1,18186
1448944_at,Nrp1,18186
1448945_at,Pllp,67801
1448946_at,Kif3c,16570
1448947_at,2810004N23Rik,66523
1448948_at,Slc50a1,19729
1448949_at,Car4,12351
1448950_at,Il1r1,16177
1448951_at,Tnfrsf1b,21938
1448952_at,Chd3os,80515
1448953_at,Blm,12144
1448954_at,Nrip3,78593
1448955_s_at,Cadps,27062
1448956_at,Stard10,56018
1448957_at,Rbpj,19664
1448958_at,Tor1aip2,240832
1448959_at,Ndufs4,17993
1448960_at,Cxxc5,67393
1448961_at,Plscr2,18828
1448962_at,Myh11,17880
1448963_at,Nfyc,18046
1448964_at,S100g,12309
1448965_at,Ino80,68142
1448966_a_at,Nfat5,54446
1448967_at,Nipsnap3b,66536
1448968_at,Ubfd1,28018
1448969_at,Ftsj2,68017
1448970_at,Slc25a46,67453
1448971_at,Coprs,66423
1448972_at,Gria1,14799
1448973_at,Sult1d1,53315
1448974_at,Dcx,13193
1448975_s_at,Ren1 /// Ren2,19701 /// 19702
1448976_at,Tfip11,54723
1448977_at,Tfap2c,21420
1448978_at,Ngef,53972
1448979_at,Bloc1s5,17828
1448980_at,Ghrl,58991
1448981_x_at,Tcl1b1,27379
1448982_at,Klk6,19144
1448983_at,Cdrt4,66338
1448984_at,Ercc4,50505
1448985_at,Dusp22,105352
1448986_x_at,Dnase2a,13423
1448987_at,Acadl,11363
1448988_at,Acadl,11363
1448989_a_at,Myo1b,17912
1448990_a_at,Myo1b,17912
1448991_a_at,Ina,226180
1448992_at,Ina,226180
1448993_at,Atg3,67841
1448994_at,Sp1,20683
1448995_at,Pf4,56744
1448996_at,Rom1,19881
1448997_at,Cyth1,19157
1448998_at,Lpo,76113
1448999_at,Trappc5,66682
1449000_at,D10Jhu81e,28295
1449001_at,Ivd,56357
1449002_at,Phlda3,27280
1449003_a_at,Vti1b,53612
1449004_at,Mrpl46,67308
1449005_at,Slc16a3,80879
1449006_at,Gla,11605
1449007_at,Btg3 /// Gm7334,12228 /// 654432
1449008_at,Tulp3,22158
1449009_at,Tgtp1 /// Tgtp2,21822 /// 100039796
1449010_at,Hspa4l,18415
1449011_at,Slc12a7,20499
1449012_s_at,Fndc4,64339
1449013_at,Eef2k,13631
1449014_at,Lactb,80907
1449015_at,Retnla,57262
1449016_at,Zp2,22787
1449017_at,Gm10349 /// Gm9386 /// Nutf2 /// Nutf2-ps1,68051 /// 621832 /// 668830 /// 100043462
1449018_at,Pfn1,18643
1449019_at,Akap1,11640
1449020_at,Plscr3,70310
1449021_at,Rpp21,67676
1449022_at,Nes,18008
1449023_a_at,Ezh1,14055
1449024_a_at,Hexa,15211
1449025_at,Ifit3,15959
1449026_at,Ifnar1,15975
1449027_at,Rhou,69581
1449028_at,Rhou,69581
1449029_at,Mknk2,17347
1449030_at,Syn2,20965
1449031_at,Cited1,12705
1449032_at,Prl2a1,56635
1449033_at,Tnfrsf11b,18383
1449034_at,Klkb1,16621
1449035_at,4930544G11Rik,67653
1449036_at,Rnf128,66889
1449037_at,Crem,12916
1449038_at,Hsd11b1,15483
1449039_a_at,Hnrnpdl,50926
1449040_a_at,Sephs2,20768
1449041_a_at,Trip6,22051
1449042_at,Ctcf,13018
1449043_at,Naga,17939
1449044_at,Eef1e1,66143
1449045_at,Afg3l1,114896
1449046_a_at,Josd2,66124
1449047_at,Hacl1,56794
1449048_s_at,Rab4a,19341
1449049_at,Tlr1,21897
1449050_at,Rfc1,19687
1449051_at,Ppara,19013
1449052_a_at,Dnmt3b,13436
1449053_s_at,Cog1 /// LOC102641618,16834 /// 102641618
1449054_a_at,Pcbp4,59092
1449055_x_at,Pcbp4,59092
1449056_at,E330009J07Rik,243780
1449057_at,Kel,23925
1449058_at,Gli1,14632
1449059_a_at,Oxct1,67041
1449060_at,Kif2c,73804
1449061_a_at,Prim1,19075
1449062_at,Khk,16548
1449063_at,Sec22b,20333
1449064_at,Tdh,58865
1449065_at,Acot1,26897
1449066_a_at,Arhgef7,54126
1449067_at,Slc2a2,20526
1449068_at,Zfp148,22661
1449069_at,Zfp148,22661
1449070_x_at,Apcdd1,494504
1449071_at,Myl7,17898
1449072_a_at,N6amt2,68043
1449073_at,Flnc,68794
1449074_at,Tex40,67077
1449075_at,Exd2,97827
1449076_x_at,Adi1,104923
1449077_at,Ahsp,170812
1449078_at,St3gal6,54613
1449079_s_at,St3gal6,54613
1449080_at,Hdac2,15182
1449081_at,Ces1d,104158
1449082_at,Mfap5,50530
1449083_at,Ccdc91,67015
1449084_s_at,Sh3d19,27059
1449085_at,Phf10,72057
1449086_at,Rnf141,67150
1449087_at,Rnf141,67150
1449088_at,Fbp2,14120
1449089_at,Nrip1,268903
1449090_a_at,Yes1,22612
1449091_at,Cldn8,54420
1449092_at,Ppm1d,53892
1449093_at,Ctf1,13019
1449094_at,Gjc1,14615
1449095_at,Vps54,245944
1449096_at,Ccdc127,67433
1449097_at,Txnrd2,26462
1449098_a_at,Poli,26447
1449099_at,Lrba,80877
1449100_at,Pard6a,56513
1449101_at,Ebf2,13592
1449102_at,Ebf2,13592
1449103_at,Tex101,56746
1449104_at,Upk3a,22270
1449105_at,Sh2d2a,27371
1449106_at,Gpx3,14778
1449107_at,Nudt4,71207
1449108_at,Fdx1,14148
1449109_at,Socs2,216233
1449110_at,Rhob,11852
1449111_a_at,Grb2,14784
1449112_at,Slc27a5,26459
1449113_at,Gpbp1l1,77110
1449114_at,Stk3,56274
1449115_at,Mtf2,17765
1449116_a_at,Dtymk,21915
1449117_at,Jund,16478
1449118_at,Dbt,13171
1449119_at,Arih2,23807
1449120_a_at,Pcm1,18536
1449121_at,Srsf10,14105
1449122_at,Ubxn2b,68053
1449123_at,Itih3,16426
1449124_at,Rgl1,19731
1449125_at,Tnfaip8l1,66443
1449126_at,Zfp90,22751
1449127_at,Selplg,20345
1449128_at,Ccdc43,52715
1449129_a_at,Kcnip3,56461
1449130_at,Cd1d1,12479
1449131_s_at,Cd1d1,12479
1449132_at,Opn1sw,12057
1449133_at,Sprr1a,20753
1449134_s_at,Spic,20728
1449135_at,Sox18,20672
1449136_at,Epx,13861
1449137_at,Pdha1,18597
1449138_at,Sf3b1,81898
1449139_at,Ostc,66357
1449140_at,Nudcd2,52653
1449141_at,Fblim1,74202
1449142_a_at,Yipf5,67180
1449143_at,Rtp4,67775
1449144_at,Gna11,14672
1449145_a_at,Cav1,12389
1449146_at,Notch4,18132
1449147_at,Chst1,76969
1449148_a_at,Phtf1,18685
1449149_at,Traf3,22031
1449150_at,Krba1,77827
1449151_at,Cdk18,18557
1449152_at,Cdkn2b,12579
1449153_at,Mmp12,17381
1449154_at,Col11a1,12814
1449155_at,Polr3g,67486
1449156_at,Ly9,17085
1449157_at,Nr2c1,22025
1449158_at,Kcnk2,16526
1449159_at,Gnb3,14695
1449160_at,Npr1,18160
1449161_at,Edn2,13615
1449162_at,Pop7,74097
1449163_at,Sigirr,24058
1449164_at,Cd68,12514
1449165_at,Capn5,12337
1449166_at,S100a14,66166
1449167_at,Epb4.1l4a,13824
1449168_a_at,Akap2,11641
1449169_at,Has2,15117
1449170_at,Piwil2,57746
1449171_at,Ttk,22137
1449172_a_at,Lin7b,22342
1449173_at,Mpp2,50997
1449174_at,Art4,109978
1449175_at,Gpr65,14744
1449176_a_at,Dck,13178
1449177_at,Ccna1,12427
1449178_at,Pdlim3,53318
1449179_at,Pdc,20028
1449180_at,Kcmf1,74287
1449181_at,Fech,14151
1449182_at,Retn,57264
1449183_at,Comt,12846
1449184_at,Pglyrp1,21946
1449185_at,Crx,12951
1449186_at,Bag4,67384
1449187_at,Pdgfa,18590
1449188_at,Midn,59090
1449189_at,Smim12,80284
1449190_a_at,Entpd4 /// Gm21685,67464 /// 100862375
1449191_at,Wfdc12,192200
1449192_at,Atf7ip,54343
1449193_at,Cd5l,11801
1449194_at,Mrps25,64658
1449195_s_at,Cxcl16,66102
1449196_a_at,Gm8430 /// Rps27a,78294 /// 667035
1449197_at,Wdr20,69641
1449198_a_at,St3gal5,20454
1449199_at,Muc1,17829
1449200_at,Nup155,170762
1449201_at,Star,20845
1449202_at,Sema4g,26456
1449203_at,Slco1a5,108096
1449204_at,Gjb5,14622
1449205_at,Ovol2,107586
1449206_at,Sypl2,17306
1449207_a_at,Kif20a,19348
1449208_at,Papolb,56522
1449209_a_at,Rdh11,17252
1449210_at,Igf2bp1,140486
1449211_at,Bpnt1,23827
1449212_at,Pip,18716
1449213_at,Lage3,66192
1449214_a_at,Opa1,74143
1449215_at,Slc22a21,56517
1449216_at,Itgae,16407
1449217_at,Casp8ap2,26885
1449218_at,Cox8b,12869
1449219_at,Fads3,60527
1449220_at,Gimap3,83408
1449221_a_at,Rrbp1,81910
1449222_at,Ebi3,50498
1449223_at,Dnajb8,56691
1449224_at,Trpm5,56843
1449225_a_at,Mapk8ip2,60597
1449226_at,Hic1,15248
1449227_at,Ch25h,12642
1449228_at,Sh3gl2,20404
1449229_a_at,Cdkl2,53886
1449230_at,Idua,15932
1449231_at,Zfp296,63872
1449232_at,Gata1,14460
1449233_at,Bhlha15,17341
1449234_at,Car15,80733
1449235_at,Fasl,14103
1449236_at,Dll3,13389
1449237_at,Aloxe3,23801
1449238_at,Psg16,26436
1449239_at,Rnf138rt1,74264
1449240_at,Ppp1r17,19051
1449241_at,Klhl1,93688
1449242_s_at,Hrg,94175
1449243_a_at,Rps19,20085
1449244_at,Cdh2,12558
1449245_at,Grin2c,14813
1449246_at,Rundc3a,51799
1449247_at,Actrt2,73353
1449248_at,Clcn2,12724
1449249_at,Pcdh7,54216
1449250_at,Prcc,94315
1449251_at,Ndp,17986
1449252_at,Fam110c,104943
1449253_at,Smc1b,140557
1449254_at,Spp1,20750
1449255_a_at,Gm10224 /// Gm4581 /// Gm6937 /// Rpl15,66480 /// 628994 /// 100043670 /// 100043805
1449256_a_at,Rab11a,53869
1449257_at,Fam104a,28081
1449258_at,Fam104a,28081
1449259_at,Rab3d,19340
1449260_at,Rab3d,19340
1449261_at,Pbx2,18515
1449262_s_at,Lin7c,22343
1449263_at,Ufm1,67890
1449264_at,Syt11,229521
1449265_at,Casp1,12362
1449266_at,Mecp2,17257
1449267_at,Chid1,68038
1449268_at,Gfpt1,14583
1449269_at,F5,14067
1449270_at,Plxdc2,67448
1449271_a_at,Hebp2,56016
1449272_at,Cadm3,94332
1449273_at,Cyfip2,76884
1449274_at,Mettl21a,67099
1449275_at,Mettl21a,67099
1449276_at,1700029P11Rik,66346
1449277_at,Ccl19 /// Gm12407 /// Gm13309 /// Gm2023 /// Gm21104 /// Gm2457 /// Gm2564 /// LOC100043918 /// LOC100043921 /// LOC100861618,24047 /// 100039053 /// 100039789 /// 100039848 /// 100039973 /// 100040035 /// 100043918 /// 100043921 /// 100861618 /// 100861647
1449278_at,Eif2ak3,13666
1449279_at,Gpx2,14776
1449280_at,Esm1,71690
1449281_at,Nrtn,18188
1449282_at,Cysltr1,58861
1449283_a_at,Mapk12,29857
1449284_at,Tescl,69301
1449285_at,Cst9,13013
1449286_at,Ntng1,80883
1449287_at,Srms,20811
1449288_at,Gdf3,14562
1449289_a_at,B2m,12010
1449290_at,Dpysl5,65254
1449291_a_at,Dcbld1,66686
1449292_at,Rb1cc1,12421
1449293_a_at,Skp2,27401
1449294_at,Mrps15,66407
1449295_at,Sap30bp,57230
1449296_a_at,Cnp,12799
1449297_at,Casp12,12364
1449298_a_at,Pde1a,18573
1449299_at,Lrp5,16973
1449300_at,Cttnbp2nl,80281
1449301_at,Slc7a13,74087
1449302_at,Abca2,11305
1449303_at,Sesn3,75747
1449304_at,2310061J03Rik,66391
1449305_at,F10,14058
1449306_at,Hsf2,15500
1449307_at,Dbndd1,72185
1449308_at,C6,12274
1449309_at,Cyp8b1,13124
1449310_at,Ptger2,19217
1449311_at,Bach1,12013
1449312_at,Npy5r,18168
1449313_at,Klk1b5,16622
1449314_at,Zfpm2,22762
1449315_at,Tenm3,23965
1449316_at,Cyp4f15,106648
1449317_at,Cflar,12633
1449318_at,Tubg2,103768
1449319_at,Rspo1,192199
1449320_at,Pbsn,54192
1449321_x_at,Serpina1b /// Serpina1c /// Serpina1e,20701 /// 20702 /// 20704
1449322_at,Gm13363 /// Ptp4a1,19243 /// 433406
1449323_a_at,Gm12816 /// Rpl3,27367 /// 433745
1449324_at,Ero1l,50527
1449325_at,Fads2,56473
1449326_x_at,Saa2,20209
1449327_at,1600015I10Rik,69761
1449328_at,Ly75,17076
1449329_at,Zfp235,56525
1449330_at,Pdzd3,170761
1449331_a_at,Rapsn,19400
1449332_at,Fhl5,57756
1449333_at,Sf3a1,67465
1449334_at,Timp3,21859
1449335_at,Timp3,21859
1449336_a_at,Slk,20874
1449337_at,Tdo2,56720
1449338_at,Anapc16,52717
1449339_at,Anapc16,52717
1449340_at,Sostdc1,66042
1449341_a_at,Stom,13830
